title,content,link
"""국내 제조업, '2050 탄소중립'시 전기사용 증가폭 2배↑""","상의, 기업 탄소중립·전력수요 조사 발전원 선택시 고려요인 1위 '가격' [서울=뉴시스]이현주 기자 = 최근 탄소중립·AI·디지털 전환이 가속화되고 있는 가운데 2050 탄소중립 대응시 기업의 전기사용 증가폭이 2배 이상 늘어날 것이라는 조사결과가 나왔다. 5일 대한상공회의소(대한상의)가 최근 국내 제조기업 300개사를 대상으로 '기업의 탄소중립 대응 및 전력수요'를 조사한 결과에 따르면, 2050년까지 기업별 탄소중립 이행기간 중 전기사용 예상 증가율은 연평균 5.9%로 최근 5년간 연평균 증가율인 2.2%보다 약 2배 이상 높아질 것으로 나타났다. 탄소중립에 따라 전기사용이 증가한다는 이번 조사결과는 IEA(국제에너지기구) 전망과 일맥상통한다. IEA 2023년도 넷제로 보고서는 탄소중립 달성을 가정했을 때 2050년 전기수요가 2022년 대비 2.5배 증가할 것으로 내다봤다. 기존 공장, 자동차, 난방 등에 쓰인 화석연료를 전기로 바꾸는 기술인 '전기화'가 전기수요를 높이기 때문이다. 유엔 산하 기후변화에 관한 정부간 협의체인 IPCC는 전기화를 탄소중립의 핵심수단으로 보고 있다. 발전원 선택시 고려요인 1위 '가격' 기업들은 발전원을 선택할 수 있다면 첫 번째 우선고려요인으로 '가격'을 꼽은 기업이 66.7%로 가장 많았고 다음으로 '안정적 공급'(21.3%), '친환경'(7.3%), '사용안전성'(4.7%) 순으로 답했다. 수도권 소재 한 반도체 기업은 ""반도체 공정 특성상 24시간 안정적 전력공급이 뒷받침돼야 한다""며 ""최근 발표된 용인 반도체 클러스터 조성계획에 필요한 전력은 10GW이상으로, 막대한 전기수요에 대응하는 대책이 마련돼야 한다""고 말했다. 우리나라에서 안정적 전력공급을 저해하는 가장 큰 불안요인으로는 '국제분쟁 및 고유가'(50.3%), '무분별한 전력소비'(17.7%), '한전의 막대한 부채'(17.0%), '발전인프라 건설을 둘러싼 주민갈등'(13.7%) 등을 꼽았다. 탄소중립 이행에 가장 중요하다고 생각하는 기업 활동은 '에너지(전기)의 탈탄소화'(40.3%)라는 응답이 가장 많았으며, '공정 효율화'(23.7%), '친환경제품 생산'(12.0%) 등이 뒤를 이었다. 탄소중립에 따라 전기화를 추진한다면 관심있는 분야로는 '공정 전기화'(67.3%), '냉난방설비 전기화'(38.3%), '제품의 전기화'(13.7%) 순으로 응답했다. 탄소중립 대비를 위한 전력 정책으로 기업은 '중장기 국가에너지정책의 일관성 유지'(31.7%), '관련 지원정책 확대'(31.3%), '전력가격의 적정성 유지'(29.0%), '전력시장 구조 및 요금체계 개선'(13.3%)이 필요하다고 꼽았다．",https://n.news.naver.com/mnews/article/003/0012358269?sid=101
"경상국립대, ‘탄소중립 바이오차 포럼’ 개최","탄소중립 분야 기관·기업 관계자 200여명 참석 경상국립대학교 산학연협력 선도대학 육성사업단은 최근 웨스틴 조선 부산에서 ‘2024 탄소중립 바이오차 포럼’을 개최했다고 13일 밝혔다. 이번 ‘탄소중립 바이오차 포럼’은 경상국립대 링크(LINC) 3.0 사업단 탄소중립 기업협업센터(ICC)가 주관하고 농업생명과학연구원 바이오차연구센터, 코리아바이오차협회, BK21 FOUR 농생명공학글로컬인재교육연구단이 협업해 열었다. 경상국립대 2024 탄소중립 바이오차 포럼 단체 사진. 포럼에서는 ▲바이오차 탄소중립과 농업정책 ▲바이오차의 실용적 활용을 위한 표준사용기준 설정 ▲탄소중립을 위한 바이오차 실용화 융복합 협업연구 ▲바이오차 적정 시비 기준 설정 ▲2050 탄소중립 구현을 위한 바이오차의 역할 ▲바이오차의 염분제어기술 ▲공열분해에 의한 기능성 바이오차 개발 ▲바이오차를 활용한 축사깔짚 개발 등의 강연이 마련됐다. 경상국립대 LINC 3.0 사업단 탄소중립 ICC는 탄소중립 실현을 위한 바이오차의 현재와 미래를 위한 산학연협력 정보 공유 플랫폼을 구축하고 공유 생태계를 형성해 기업의 탄소중립 분야 성장에 기여하는 내용으로 강연을 진행했다. 이에 따라 농림축산식품부, 충남대, 강원대, 동아대, 국립농업과학원, 한국탄소농업연구소의 탄소중립 분야 전문가들의 강연과 경상국립대 소속 신진과학자들의 강연이 진행됐으며 탄소중립 구현에서 바이오차의 역할, 기준 확립에 관한 종합토론도 진행됐다. 서동철 경상국립대 LINC 3.0 사업단 탄소중립 ICC 센터장은 “이번에 열린 탄소중립 바이오차 포럼은 전 세계적으로 극심한 이상기후를 초래하는 탄소 배출과 관련하여 탄소중립 이행을 위한 구체적인 실천 방안을 논의하는 자리였다”면서 “경상국립대 LINC 3.0 사업단과 농업생명과학연구원 바이오차연구센터는 바이오차를 이용해 탄소격리에 의한 탄소 흡수량을 늘리고 온실가스 배출량을 줄여 탄소중립을 실현하기 위한 다양한 노력을 기울이고 있다. 향후 이를 더 발전시켜 국제사회의 변화를 선도해 나가겠다”라고 의지를 표명했다. 한편 경상국립대 LINC 3.0 사업단 탄소중립 ICC는 탄소중립 실현을 위한 바이오차의 연구 및 사업화에 더욱 주력해 탄소중립을 넘어 탄소 네거티브를 실현하기 위한 다양한 노력을 시도하고 있다.",https://n.news.naver.com/mnews/article/277/0005379092?sid=102
"경기도, 탄소중립 정책 숙의 …‘경기기후도민회의’운영","31개 시군서 모집한 청년 포함한 158명‘스위처’로 구성 에너지·건물·수송·폐기물·농축산 등 5개 분과 활동 ⓒ [데일리안 = 윤종열 기자] 경기도는 다양한 도민 의견을 탄소중립 녹색성장 기본계획에 반영하기 위해 숙의공론 기반의 정책대안을 도출하는 ‘경기기후도민회의’를 운영하고 있다고 13일 밝혔다. 경기기후도민회의는 다양한 주체들의 참여와 기존 활동과의 연계성을 위해 지난달 공모를 통해 34세 이하 청년 52명을 모집하고 기존 탄소중립도민추진단 106명을 더해 158명으로 구성했다. 31개 시군에서 모두 참여할 수 있도록 지역별로 안배했다. 앞서 도는 지난해 9월 ‘지구의 열기를 끄다, 지속가능성을 켜다’의 비전이 담긴 기후위기 대응 전략 ‘스위치 더 경기(Switch the 경기)’ 프로젝트를 발표한 바 있다. 경기기후도민회의 구성원들은 지구의 열기를 끄고 지속가능성을 켜는 사람을 뜻하는 ‘스위처(Switcher)’로 명명해 활동하고 있다. 경기기후도민회의는 에너지, 건물, 수송, 폐기물, 농축산·흡수원 5개 분과로 회차별 전체 토론과 분과별 심층 토론을 진행한다. 경기기후도민회의는 지난달 19일 첫 회의를 시작으로 오는 5월까지 활동하게 되며, 다음달까지 집중 활동으로 정책 대안을 도출해 경기도 탄소중립 기본계획에 반영할 방침이다.",https://n.news.naver.com/mnews/article/119/0002798976?sid=102
"포스코이앤씨, 글로벌 탄소감축 목표 승인 획득…""ESG 경영박차""","글로벌 탄소중립 이니셔티브 SBTi 승인 포스코이앤씨의 이동식 친환경 근로자 쉼터 모습.  <포스코이앤씨 제공> 포스코이앤씨는 '2050 탄소중립 비전'에 맞춰 지난달 '과학 기반 감축 목표 이니셔티브'(SBTi)로부터 2030년 단기 탄소감축 목표에 대한 승인을 받았다고 14일 밝혔다. SBTi는 과학적 근거에 기반해 기업들의 탄소 배출 감축 목표를 검증하는 글로벌 이니셔티브다. 파리 협정에 따라 배출 감소 목표를 설정하고 평균기온 상승을 섭씨 1.5도로 제한하기 위한 캠페인을 주도하고 있다. 포스코이앤씨는 SBTi 가입을 통해 △신재생에너지 사업 확대 △현장·건물 에너지효율화 △제로에너지빌딩 로드맵에 따른 건물 운영단계 탄소감축 등에 대한 구체적인 목표도 설정했다. 특히 포스코이앤씨가 설정한 탄소감축 목표는 건설 시공 과정에서 발생하는 직접 온실가스 배출을 뜻하는 스코프(Scope) 1과 간접 온실가스 배출(스코프 2)뿐 아니라 판매된 제품 사용 단계를 포함한 전 밸류체인(가치사슬)에서 발생하는 온실가스 배출(스코프 3)까지 포함한다. 포스코이앤씨는 스코프 1·2에서는 저탄소 현장 구현과 함께 해상풍력 등 재생에너지 사업을 통해 탄소감축을 추진하고, 스코프 3에서는 제로에너지건물 로드맵에 따른 친환경 건축기술 개발 가속화와 저탄소 자재 확대 등 체계적인 공급망 관리를 통해 가치사슬에서의 탄소감축을 추진할 계획이다. 포스코이앤씨 관계자는 ""직원, 협력사, 고객과 협력해 건설 전 과정에서의 탄소 배출을 저감하기 위해 다양한 활동을 추진하고 있다""며 ""탄소중립 전략 이행을 통해 친환경 사회 건설에 기여하고, 저탄소 비즈니스를 확대해 건설산업 기후 변화 대응을 선도해 나가겠다""고 밝혔다.",https://n.news.naver.com/mnews/article/029/0002855091?sid=101
경기도 '기후도민회의' 구성...탄소중립 기본계획 숙의공론장,"경기도는 탄소중립 녹색성장 기본계획에 반영하기 위한 숙의 공론장으로 '경기기후도민회의'를 운영한다고 밝혔습니다. 이를 위해 도는 지난달 공모를 통해 34세 이하 청년 52명을 모집하고 기존 탄소중립도민추진단 106명을 더해 158명으로 기후도민회의를 꾸렸습니다. 31개 시군에서 모두 참여할 수 있도록 지역별로 안배했습니다. 앞서 도는 지난해 9월 기후위기 대응 전략 '스위치 더 경기'(Switch the 경기) 프로젝트를 발표했는데, 이번 기후도민회의 구성원들을 지구의 열기를 끄고 지속 가능성을 켜는 사람이라는 의미로 '스위처'(Switcher)로 명명했습니다. 기후도민회의는 에너지, 건물, 수송, 폐기물, 농축산·흡수원 5개 분과로 회차별 전체 토론과 분과별 심층 토론을 진행합니다. ※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr",https://n.news.naver.com/mnews/article/052/0001997128?sid=102
탄소중립 인프라로 연결된 '고속도로 5000㎞ 시대' 열다,"ESG 경영 속도내는 도로공사 휴게소 전기·수소차 충전소 늘려 기후위기 대응 친환경 고속道 건설 탄소 줄이는 도로변 습지도 조성 최우선 가치 '안전 강화'에 온힘 화물차 라운지·안전신호등 주목 서해안고속도로 화성(목포방향) 휴게소에 설치된 초고속 전기차충전소 동해 고속도로 탄소중립숲 전경(망상 나들목) 한국도로공사 제공 전국 고속도로 5000㎞ 시대를 연 한국도로공사가 사통팔달 연결된 고속도로를 활용해 친환경 충전소 확대, 고효율 친환경 전력 활용 등 정부의 탄소 중립 기조에 선도적으로 나서고 있다. 기후 위기에 대응하고, 사회적 책임 구현을 위해 환경·사회·지배구조(ESG) 경영 체계를 수립하는 등 전사적 역량을 탄소중립에 집중하고 있다. ■ESG 경영 성과 가시화 14일 한국도로공사에 따르면 지난 7일 수도권 제2순환고속도로 중 포천~조안 구간(총 연장 33.6㎞)이 개통하면서 국내 고속도로 총 연장 5000㎞ 시대를 맞았다. 이를 계기로 공사는 ESG 경영에 속도를 내 실질적인 성과 도출에 박차를 가하고 있다. 공사는 우선 환경, 사회·안전, 윤리경영을 주제로 지속 가능한 경영 과제를 발굴·실천하고 있다. 실제 지난 2021년부터 ESG 경영 체계를 도입해왔다. 공사는 체계적인 ESG 경영 추진을 위해 관련 전담조직을 구성하고, 태크스크포스(TF)를 설치하는 등 조직을 정비했다. ESG 추진 전략도 수립해 본격적인 ESG 경영 체계로 전환을 마무리했다. 공사의 ESG 경영은 환경, 사회, 윤리청렴 등 3개 분야 중 '안전(사회)'의 가치를 중심으로 12대 추진 과제로 구성됐다. 환경 분야는 자연과 조화되는 친환경 고속도로 건설이다. 고속도로 전기·수소차 충전소 인프라가 대표적이다. 현재 고속도로 휴게시설 내 1179기의 전기차 충전기와 38기의 수소 충전소를 운영 중이다. 특히 지난해 휴게소 이용객의 빠른 충전 서비스 제공을 위해 고용량 충전기 346기를 설치했다. 향후 민간 개발을 통해 구축 기간을 단축해 올 연말까지 전기차 충전기는 1500기로 확대하고, 내년까지 수소 충전소는 60기로 확대하기로 했다. 또한, 고속도로 조명 스마트 가로등 교체, 고속도로 주변 탄소중립숲 및 습지 조성, 폐도 21만㎡(축구장 약 8개 크기)에 대한 토양 복원 사업 등 탄소 감축 사업도 추진 중이다. ■사회적 책임경영 강화 공사는 '안전'을 ESG 주요 항목으로 추진 중인 가운데 고객 안전을 최우선으로 현장 안전 강화에 공을 들이고 있다. 고속도로 운전자 졸음운전 예방을 위해 전국 244개소에 졸음쉼터를 설치하고, 전국 54개 휴게소에 샤워와 수면 등이 가능한 화물차 라운지를 조성한 게 대표적이다. 아울러 국지성 호우, 폭설 등 이상기후에 선제적으로 대응하기 위해 기존 생활기상정보에서 세분화된 '도로위험기상 서비스'를 제공하고 있다. 기상청과 협업으로 시행 중인 고정식 기상관측장비는 내년까지 469개소에 단계적으로 확충할 계획이다. 고정식으로 관측이 어려운 구간은 안전순찰차에 부착된 이동식 기상관측장비를 활용해 이상기후 정보를 제공한다. 건설 현장 중대재해 방지를 위해 실시간 현장 안전 여부를 시각적으로 보여주는 '안전신호등' 제도도 운영 중이다. 전국 건설 현장의 위험 징후를 단계별로(적정·주의·경계) 표출해 결과에 따라 작업 중단, 감독 강화 등을 추진키로 했다. 공사는 중소기업의 성장을 지원하고, 사회공헌활동 등을 통한 기업의 사회적 책임 경영도 강화하고 있다. 이외에 '청렴윤리경영 컴플라이언스(CP)'를 선제적으로 도입해 부패 위험요소에 대한 자율적 예방체계를 구축하는 등 ESG 경영 개선을 추진 중이다. 공사 관계자는 ""선진적인 ESG 경영 체계 구축은 시대의 요구이자 책임""이라며 ""동반과 성장의 가치로 국민 삶의 질을 높이는데 기여하겠다""고 강조했다.",https://n.news.naver.com/mnews/article/014/0005142263?sid=101
"창원시, 지역 대학에 '탄소지움' 장려한다…마산대 제1호 참여","탄소지움 캠퍼스 [창원시 제공. 재판매 및 DB 금지] (창원=연합뉴스) 김선경 기자 = 경남 창원시가 지역 대학교를 대상으로 기후위기 대응과 탄소중립 실현을 장려하고 나섰다. 시는 15일 탄소 지우기를 위한 10가지 수칙 실천을 약속한 마산대학교를 창원 제1호 '탄소지움 캠퍼스'로 선포했다고 밝혔다. 탄소 지우기 수칙에는 누비자·대중교통 이용, 다회용기 사용, 메일 비우기 등 디지털 탄소발자국 줄이기, 난방온도 2도 낮추고 냉방 2도 높이기 등이 포함된다. 시는 탄소지움 캠퍼스로 지정된 마산대에는 향후 다양한 환경교육을 실시해 탄소중립을 위한 자발적 실천을 유도할 계획이다. 정숙이 기후환경국장은 ""향후 탄소지움 캠퍼스 2, 3호도 나올 수 있도록 학생 및 교직원분들의 동참을 바란다""며 ""창원이 탄소중립 선도도시로 자리 잡을 수 있도록 지속해 노력하겠다""고 말했다. ksk@yna.co.kr",https://n.news.naver.com/mnews/article/001/0014508111?sid=102
"산업부, IEA 각료회의 계기 'CFE 원탁회의' 개최…주요국, CFE 활용 탄소중립 추진 한마음","최남호 2차관, 민간 CFE 전환 국제적 인증체계 제안 최남호 산업통상자원부2차관은 13일(현지시간) 프랑스 파리 경제협력개발기구(OECD)회의실에서 '국제에너지기구(IEA)각료회의(13~14일)'계기로 영국,일본,호주,네덜란드 등7개 국가 및 기관 관계자가 참석한 가운데‘무탄소에너지(CFE)이니셔티브에 대한 시각을 공유하고 무탄소에너지 활용 확대를 위한 국제적 협력방안을 논의하기 위해 열린 'CFE원탁회의'에 참석해 인사말을 한 후 무탄소 에너지 활용 확대 방안 등을 논의했다.ⓒ산업부 [데일리안 = 임은석 기자] 산업통상자원부는 프랑스 파리에서 개최되는 국제에너지기구IEA 각료회의(13~14일) 계기, 현지시간 13일에 무탄소에너지 원탁회의(CFE Roundtable)를 개최했다. 이 자리에서 캐나다, 일본, 네덜란드, 영국, IEA 등 7개 국가, 기관과 함께 CFE 이니셔티브에 대한 시각을 공유하고 무탄소에너지 활용 확대를 위한 국제적 협력방안을 논의했다. 회의에 참여한 주요국들은 국가별 여건에 따라 다양한 무탄소에너지원을 최대한 활용해야 한다는 CFE 이니셔티브의 취지와, 민간분야의 참여를 이끌어내기 위한 협력의 필요성에 공감했다. 또 우리나라의 무탄소에너지 활용에 대한 국제적 인증체계인 CFE 프로그램 구축에 대한 제안을 환영했다. 참여국들은 관련 논의를 위한 글로벌 작업반 구성 등 추가적인 협의를 진행해 나가기로 했다. 산업부는 주요국과 협의가 이뤄지면 글로벌 작업반을 출범하여, 국제사회와 함께 민간의 무탄소에너지 활용에 대한 인증체계 구축을 논의해 나갈 계획이다. 최남호 산업부 2차관은 ""각국 정부뿐만 아니라 기업에서도 이미 다양한 무탄소에너지를 활용해 탄소중립을 추진하고 있다""며 ""이러한 움직임을 가속하기 위해서는 기업 등의 자발적인 무탄소에너지 전환 노력이 국제적으로 인정받을 수 있는 체계를 구축할 필요가 있다""고 강조했다.",https://n.news.naver.com/mnews/article/119/0002799310?sid=101
"탄소중립 맞춤 설비지원…정부 ""참여 중소기업 모집""","지원 규모, 100여개 사 내외…지난해 두 배 기업 당 최대 3억원 지원 중소벤처기업부는 오는 19일부터 다음 달 8일까지 ‘2024년 중소기업 탄소중립전환지원 사업’ 참여기업을 모집한다고 13일 밝혔다. 오영주 중소벤처기업부 장관이 지난달 31일 서울 영등포구 켄싱턴호텔에서 열린 중소벤처 R&D 미래전략 라운드테이블에서 모두발언을 하고 있다. [사진 제공=연합뉴스] 탄소중립전환지원 사업은 중소기업의 탄소감축설비 투자를 지원해 저탄소 공정 전환 선도 사례 창출 및 탄소중립 분위기 확산을 위해 실시하고 있다. 국내 탄소감축 규제 대상이 아닌 중소기업을 대상으로 실시설계, 탄소저감 설비도입 등을 원스톱 패키지로 지원한다. 모집 대상은 기초 트랙 및 고도화 트랙으로 나뉜다. 양 트랙 모두 기업 당 최대 3억원을 지원한다. 기초트랙은 보조율 50%, 고도화트랙은 70% 이내이다. 1차 금속 제조업, 금속 가공제품 제조업, 비금속 광물제품 제조업 등 탄소다배출업종 영위기업 등은 가점을 부여해 우대한다. 지원 규모는 지난해의 두 배인 100여개 사 내외다. 고도화트랙 참여기업 대상에 기술보증기금 넷제로멤버스(Net-Zero Members) 참여 기업을 추가할 계획이다. 넷제로멤버스는 기술력이 우수한 기업에 저탄소 혁신성장을 지원하는 탄소중립기업 육성 프로그램이다. 김우순 중기부 기술혁신정책관은 “해외 탄소관련 무역장벽 뿐 아니라 국가 온실가스 감축목표(NDC)로 인해 중소기업도 탄소중립 시대를 적극적으로 대비할 필요가 있다”며 “국내·외 탄소 관련 제도에 대응할 인력·자본·정보가 상대적으로 부족한 중소기업의 탄소중립 전환을 지속 지원하겠다”고 말했다. 자세한 내용은 ESG통합플랫폼에서 확인할 수 있다.",https://n.news.naver.com/mnews/article/277/0005379081?sid=101
“탄소중립 추구가 비용?… 새로운 경제적 기회로 받아들여야”,"[국민 초대석] 신부남 에너지공단 기후대응이사 신부남 한국에너지공단 기후대응이사가 지난 13일 서울 영등포구 에너지공단 서울지역본부에서 국민일보와 인터뷰 하고 있다. 기후변화 전문가인 신 이사는 국제사회가 탄소를 줄이기 위해선 재생에너지뿐만 아니라 원전과 수소, 탄소 포집·저장·활용(CCUS) 등 모든 수단을 동원해야 한다고 말했다. 최현규 기자 국제사회에서 기후위기는 ‘변수’가 아닌 ‘상수’가 된 지 오래다. 한국도 계절에 따라 10~20도를 넘나드는 큰 일교차가 일상이 됐다. 산업화가 초래한 탄소 배출 급증은 이제 사회·경제·안보 등 여러 방면에서 가장 큰 위협이 됐다. 이는 사익을 추구하는 민간 기업들조차 자발적으로 탄소 배출을 줄이겠다고 나서는 상황을 불러왔다. 한국과 한국 기업들도 이런 흐름에서 자유롭지 못하다. 2021년 기준 세계 11위인 한국의 탄소 배출량을 고려하면 한국 정부와 기업의 도전 과제는 그 무게가 가볍지 않다. 다만 이는 새로운 기회이기도 하다. 녹색성장·기후변화대사를 지내고 유엔 등 국제기구에서 기후변화 업무를 한 신부남 한국에너지공단 기후대응이사는 “국제사회에서 한국이 적극적으로 역할을 해야 할 때”라고 강조했다. 지난 13일 서울 영등포구 에너지공단 서울지역본부에서 만난 그는 “탄소 중립 추구 등을 비용으로만 보지 말고 새로운 경제적 기회로 받아들여야 한다”고 제언했다. -기후변화에 관한 인식이 많이 달라졌다. “2015년 파리협정이 중요한 ‘터닝 포인트’가 됐다. 교토의정서 체제까지만 해도 선진국만 참여했지만 이 시점을 기점으로 모든 국가가 탄소 감축과 기후변화 적응에 참여하게 됐다. 다만 그 이후 각국이 탄소 감축을 위해 ‘이행계획서’를 냈지만, 이를 다 지켜도 파리협정에 명시된 1.5~2도 감축 달성은 힘들다. 이 한계를 넘기 위해 나온 것이 RE100(재생에너지 100% 사용)이나 ‘24/7 CFE 협약’(24시간 7일간 무탄소 에너지 사용)이다. 순전히 기업들이 ‘이런 걸 하자’고 해서 시작이 된 거다.” -민간 영역 중심으로 기후위기에 대응하게 됐다는 뜻으로 읽힌다. “그렇다. 그런데 기업의 움직임을 ‘기후행동 2.0’으로 정의한다면 앞으로는 ‘기후행동 3.0’이 나올 거 같다. 기후행동 3.0은 소비자가 이끌어 갈 거다. 탄소를 많이 쓰는 제품과 서비스를 덜 쓰자, 무탄소 제품과 서비스를 쓰자는 움직임이 본격화할 거다. 그렇게 되면 탄소국경조정제도 등 각국 규제도 사실상 의미가 없어진다. 굳이 안 해도 소비자가 움직이기 때문이다. 생산과 소비 방식이 지속가능하게 바뀌는 거다. 그러면 기업이 ESG(환경·사회·지배구조)를 신경 쓰지 않을 수가 없게 된다. 이는 일회성이 아닌 트렌드로 봐야 한다.” -ESG 경영과 관련해 한국 기업도 잘하고 있나. “열심히 하는 곳들이 있다. LG전자나 SK케미칼이 대표적이다. 기업의 자발적인 탄소감축 목표를 제시하고 모니터링하는 이니셔티브인 ‘SBTi’에 전 세계적으로 7500개 기업이 참여하고 있고 한국도 63곳이 참여 중이다. 평가는 생산공정에서 나오는 탄소와 전력 사용을 통해 나오는 탄소를 뜻하는 스코프 1·2, 그리고 협력사도 탄소를 줄이도록 하는 스코프 3으로 나눠진다. LG전자의 경우 2030년까지 스코프 1·2를 2017년 대비 54% 줄이고 스코프 3도 2020년 대비 20% 감축하겠다고 밝혔다. SK케미칼은 2032년까지 스코프 1·2를 2021년 대비 50%, 스코프 3은 30% 감축하기로 했다. SK케미칼은 국내 화학사 중 최초 사례다.” -변화에 잘 적응하는 기업이 있지만 그렇지 못한 곳도 있다. “중견·중소기업이 부족한 부분이 있다. 이 부분 관련해선 제가 몸담게 된 에너지공단이 역할을 할 수 있다. 컨설팅과 교육 프로그램을 제공하고 대기업의 우수 사례를 전파하는 식이다. 금융 당국이 ESG 공시를 2026년 이후 도입한다. 상당히 강한 의무다. 결국 이런 부분을 채우지 못하면 기업들이 수출하거나 해외에 진출하는 것도 힘들어진다. 탄소 중립 추구 등을 비용으로만 보지 말고 새로운 경제적 기회로 받아들여야 한다.” -중소기업은 금융 지원이 필요할 것 같다. “해외 탄소 감축 사업과 관련해 올해 400억원 정도 예산이 책정돼 있다. 또 펀드를 만들 계획이다. 가칭 ‘글로벌탄소제로펀드’라는 이름인데, 이를 통해 금융 지원도 어느 정도 가능할 수 있다.” -이런 변화에 금융업계의 역할도 중요하다는 판단이다. “탄소 중립을 위해서는 전략, 기술, 그리고 재원 세 가지 요소가 필요하다. 그동안은 공공재원으로 했지만 앞으로는 민간재원이 필요하다. 해외 금융의 경우 ESG와 관련된 금융 총액이 2022년 기준 30조 달러(약 4경원)에 달한다고 한다. 한국도 국민연금 등을 포함해 1000조 정도가 된다. 앞으로 점점 더 커질 것으로 보고 있다. 민간 금융만 놓고 봐도 198조원 정도가 되는데 앞으로 규모가 더 커질 것으로 예상된다.” -정부의 역할도 있을 거 같다. 최근 무탄소 에너지(CFE) 이니셔티브를 강조하고 있다. “지난해 28차 기후변화협약 당사국 총회에서 원전이 무탄소 에너지로 명시됐다. 2050년 탄소 중립을 위해 현실로 돌아온 거다. 기후변화협약의 대전제가 ‘비용 효과적이어야 한다’다. 대원칙에서 보면 모든 무탄소 기술과 에너지가 다 동원돼야 한다. 모로 가도 서울로 가야 한다.” -2050년 탄소 중립이 가능하겠냐는 우려가 있다. “컵에 물이 반 차 있으면 반이 찼다고도 볼 수 있고 반이 비었다고도 볼 수 있다. 부족한 부분도 있겠지만 어떻게 잘 해 나갈지를 고민해야 할 시점이다. 국제 사회에서 한국의 위상이 있는 만큼 브랜드 관리가 중요하다. 한국이 적극적으로 역할을 할 필요가 있다.”",https://n.news.naver.com/mnews/article/005/0001674341?sid=101
서울시립대 '탄소중립 특성화대학원' 선정,"정부 33억 원 지원 예정, 5년간 사업 진행 넷제로(탄소중립) 달성·탄소중립도시환경 구축을 위한 전문인력 양성 목표 서울시립대가 환경부와 한국환경산업기술원이 지원하는 ‘녹색융합기술 탄소중립 특성화대학원’ 지원사업에 최종 선정됐다고 8일 밝혔다. (사진=서울시립대 제공) *재판매 및 DB 금지 [서울=뉴시스]김수아 인턴 기자 = 서울시립대가 환경부와 한국환경산업기술원이 지원하는 ‘녹색융합기술 탄소중립 특성화대학원’ 지원사업에 최종 선정됐다고 8일 밝혔다. 해당 지원 사업은 탄소중립을 위한 흡수·저장·저감·포집 기술과 정책의 효과, 이행 정도를 산업계와 지자체 등 현장에서 평가할 수 있는 전문 인력을 양성하는 것이 목표다. 서울시립대 탄소중립 특성화대학원은 도시공학과, 환경공학과, 공간정보공학과 등 7개 학과를 구성하여, 탄소 중립 규제 대응을 위한 ▲에너지 효율화 기술 ▲공정개선 및 배출량 산출 연구 ▲에너지 전환 등 탄소저감 분야 기술 과 정책의 현장 적용을 위한 다학제 간 교육을 제공할 예정이다. 또 도시·환경·공간정보·정책 등 다양한 분야를 아우르는 융복합 교육과 연구를 통해 탄소중립 대응 도시환경전문 인력을 양성할 계획이다. 탄소중립 특성화대학원은 김현욱 서울시립대학교 환경공학부 교수가 이끄는 탈플라스틱 특성화 대학원과 기후변화 특성화 대학원와 연계해 국내 최초의 지속가능발전과학 융합대학원으로 발전할 예정이다. 이승일 단장은 “우리나라는 국제적 합의인 ‘2050 탄소중립’ 달성을 위해 연간 6억 톤에 이르는 CO2 배출량을 2050년까지 현재의 1% 수준으로 감축해야 한다. UNEP에 따르면, 전 세계 도시들에서 배출되는 CO2량이 지구 전체 배출량의 75%에 이른다”며 “도시의 모든 구성요소들에서 탄소중립 달성 계획을 수립하고 이행해, 넷제로를 달성하지 않으면 전 지구적 탄소중립 달성은 어렵다""고 전했다. 그러면서 이 단장은 ""특성화대학원은 ‘2050 탄소중립’ 달성을 위해 자원순환경제 기반 탄소중립 도시환경 구축을 목표로 하고 관련 분야의 전문 인력을 양성할 계획”이라고 말했다.",https://n.news.naver.com/mnews/article/003/0012366648?sid=102
